endTime,artistName,trackName,msPlayed
2020-04-17 21:19:00,Tajdar Junaid,What Colour Is Your Raindrop,186019
2020-04-17 21:25:00,Motherjane,Mindstreet,339801
2020-04-18 05:15:00,Motherjane,Mindstreet,33747
2020-04-18 05:19:00,Shamoon Ismail,Marijuana,186985
2020-04-18 05:22:00,Prateek Kuhad,did you/fall apart,172298
2020-04-18 05:35:00,Shankar Mahadevan,Der Lagi Lekin,8200
2020-04-18 06:37:00,Ben Platt,Bad Habit,1104
2020-04-18 06:41:00,Ben Platt,Grow As We Go,249426
2020-04-18 06:44:00,Ben Platt,Honest Man,149721
2020-04-18 06:48:00,Ben Platt,Grow As We Go,249426
2020-04-18 06:50:00,Ben Platt,Honest Man,110029
2020-04-18 10:37:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 10:41:00,Prabh Deep,Amar,272747
2020-04-18 10:43:00,Nivetha Pulendran,Vaseegara,119980
2020-04-18 10:48:00,Prateek Kuhad,Saansein,266041
2020-04-18 10:55:00,A.R. Rahman,Yeh Jo Des Hai Tera,388106
2020-04-18 11:02:00,Donn Bhat,Stars Align (feat. Toymob),408447
2020-04-18 11:06:00,Sid Sriram,Yaarumillaa - Male,248709
2020-04-18 11:10:00,Blaaze,Dilli - 6,214282
2020-04-18 11:11:00,Prabh Deep,Maya,70947
2020-04-18 11:17:00,Shankar-Ehsaan-Loy,O Rangrez,385000
2020-04-18 11:20:00,Shamoon Ismail,Late Night,177413
2020-04-18 11:22:00,Prateek Kuhad,Kadam,113743
2020-04-18 11:35:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 11:40:00,Jasleen Royal,Nit Nit,197264
2020-04-18 12:43:00,Jasleen Royal,Nit Nit,2947
2020-04-18 12:47:00,Sushin Shyam,Ezhutha Kadha,233113
2020-04-18 12:48:00,Ankur Tewari,"Dil Beparvah - The Dewarists, Season 5",36246
2020-04-18 12:54:00,Govind Vasantha,The Life of Ram,354285
2020-04-18 12:59:00,Pradeep Kumar,Life Of Ram - Telugu,295400
2020-04-18 15:08:00,Hozier,The Parting Glass - Live from the Late Late Show,135133
2020-04-18 15:12:00,Hozier,Almost (Sweet Music),217480
2020-04-18 15:16:00,Lord Huron,When the Night is Over,272270
2020-04-18 21:54:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 21:55:00,Pradeep Kumar,Noolupoya,285
2020-04-18 21:55:00,Taba Chake,Aao Chalein,58993
2020-04-18 21:55:00,Sneha Khanwalkar,Raat,900
2020-04-18 22:00:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 22:05:00,Jackson Vijayan,Jaalame,349894
2020-04-18 22:08:00,Sneha Khanwalkar,Raat,192428
2020-04-18 22:13:00,Pradeep Kumar,Noolupoya,286500
2020-04-18 22:18:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 22:24:00,Pradeep Kumar,Noolupoya,1438
2020-04-18 22:24:00,Sneha Khanwalkar,Raat,11330
2020-04-18 22:24:00,Jackson Vijayan,Jaalame,349894
2020-04-18 22:29:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 22:34:00,Jackson Vijayan,Jaalame,349894
2020-04-18 22:37:00,Sneha Khanwalkar,Raat,192428
2020-04-18 22:42:00,Pradeep Kumar,Noolupoya,286500
2020-04-18 22:47:00,Vinayakan T K,Trance Title Track,296603
2020-04-18 22:53:00,Jackson Vijayan,Jaalame,349894
2020-04-18 22:56:00,Sneha Khanwalkar,Raat,192428
2020-04-18 22:59:00,Pradeep Kumar,Noolupoya,225430
2020-04-18 23:01:00,Delerium,Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,18863
2020-04-18 23:06:00,Barbatuques,Baianá - Pablo Fierro Radio Edit,88040
2020-04-18 23:09:00,Erik Satie,Première Gymnopédie,204266
2020-04-18 23:14:00,Nico Muhly,Etude No. 3: Etude 3,303388
2020-04-18 23:21:00,Various Artists,Florida Suite: Florida: II. By the River,427640
2020-04-18 23:23:00,Max Richter,Vladimir's Blues,78546
2020-04-18 23:40:00,Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis,1086533
2020-04-18 23:42:00,Erik Satie,Gnossienne: No. 2,100266
2020-04-18 23:48:00,Franz Liszt,Un sospiro,341000
2020-04-18 23:50:00,Maxence Cyrin,Where Is My Mind,165160
2020-04-18 23:53:00,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",151480
2020-04-18 23:56:00,Ólafur Arnalds,Near Light,208589
2020-04-19 00:00:00,A Winged Victory for the Sullen,Steep Hills of Vicodin Tears,266840
2020-04-19 00:06:00,Henrik Schwarz,Leave My Head Alone Brain Seven,357360
2020-04-19 00:17:00,Richard Skelton,Undertow,26165
2020-04-19 21:41:00,Richard Skelton,Undertow,360901
2020-04-19 21:42:00,Frédéric Chopin,"24 Preludes, Op. 28: Prelude No. 4 in E Minor",111493
2020-04-19 21:46:00,Jon Hopkins,I Remember,260620
2020-04-19 22:04:00,Ralph Vaughan Williams,Fantasia on a Theme by Thomas Tallis,1086533
2020-04-19 22:09:00,Steve Reich,Nagoya Marimba,275800
2020-04-19 22:18:00,Jónsi,Happiness,560653
2020-04-19 22:21:00,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",151480
2020-04-19 22:24:00,Ennio Morricone,The Ecstasy Of Gold,203226
2020-04-19 22:26:00,Joep Beving,Sleeping Lotus,152000
2020-04-19 22:32:00,Franz Liszt,Un sospiro,341000
2020-04-19 22:36:00,Hans Zimmer,Time,275546
2020-04-19 22:40:00,amiina,Perth,239506
2020-04-19 22:56:00,Steve Reich,Different Trains: III. After the War,381755
2020-04-20 05:51:00,SAINt JHN,Roses,173610
2020-04-20 05:54:00,SAINt JHN,Roses - Imanbek Remix,176218
2020-04-20 05:56:00,SAINt JHN,Roses,16460
2020-04-20 05:56:00,Daft Punk,The Son of Flynn,95226
2020-04-20 05:56:00,Daft Punk,The Son of Flynn,4345
2020-04-20 06:02:00,Daft Punk,The Son of Flynn - Remixed by Moby,392293
2020-04-20 06:09:00,Daft Punk,The Son of Flynn - Remixed by Moby,392293
2020-04-20 06:10:00,Daft Punk,The Son of Flynn - Remixed by Moby,93075
2020-04-20 06:28:00,Daft Punk,The Son of Flynn - Remixed by Moby,254198
2020-04-20 07:40:00,Daft Punk,The Son of Flynn - Remixed by Moby,1185
2020-04-20 07:40:00,Daft Punk,The Son of Flynn - Remixed by Moby,3034
2020-04-20 07:40:00,Daft Punk,The Son of Flynn - Remixed by Moby,9321
2020-04-20 07:40:00,Daft Punk,The Son of Flynn - Remixed by Moby,8603
2020-04-20 07:43:00,M83,Holograms,214903
2020-04-20 07:48:00,Moby,Inside,288600
2020-04-20 07:52:00,Digitalism,Just Gazin',211280
2020-04-20 07:57:00,Röyksopp,What Else Is There ?,317173
2020-04-20 07:58:00,The Chemical Brothers,Asleep From Day,110470
2020-04-20 17:09:00,The Chemical Brothers,Asleep From Day,176780
2020-04-20 17:13:00,Air,Playground Love,211500
2020-04-20 17:15:00,Ratatat,Nostrand,169484
2020-04-20 17:16:00,Ratatat,Nostrand,14579
2020-04-20 17:19:00,Thom Yorke,Black Swan,232515
2020-04-21 11:49:00,Thom Yorke,Black Swan,57348
2020-04-21 11:51:00,Röyksopp,In Space,177707
2020-04-21 22:12:00,David Bowie,Life on Mars? - 2015 Remaster,235986
2020-04-21 22:15:00,The Velvet Underground,Pale Blue Eyes,132591
2020-04-21 22:21:00,David Bowie,Heroes - 2017 Remaster,371413
2020-04-21 22:25:00,David Bowie,Rebel Rebel - 2016 Remaster,274746
2020-04-21 22:29:00,David Bowie,Starman - 2012 Remaster,254293
2020-04-21 22:35:00,David Bowie,Space Oddity - 2015 Remaster,318813
2020-04-21 22:38:00,David Bowie,Life on Mars? - 2015 Remaster,235986
2020-04-21 22:42:00,David Bowie,Let's Dance - 2002 Remaster,247600
2020-04-21 22:47:00,David Bowie,Ashes to Ashes - 2017 Remaster,266160
2020-04-21 22:50:00,David Bowie,Changes - 2015 Remaster,217746
2020-04-21 22:53:00,David Bowie,Sound and Vision - 2017 Remaster,184381
2020-04-21 22:56:00,David Bowie,Repetition - ChangesNowBowie Version,181840
2020-04-21 23:00:00,David Bowie,Modern Love - Single Version; 1990 Remaster,237666
2020-04-21 23:03:00,David Bowie,Ziggy Stardust - 2012 Remaster,194440
2020-04-21 23:07:00,David Bowie,Golden Years - 2016 Remaster,243280
2020-04-21 23:11:00,Queen,Under Pressure - Remastered,248440
2020-04-21 23:14:00,David Bowie,All the Young Dudes,188800
2020-04-21 23:16:00,David Bowie,Lazarus,104986
2020-04-22 04:48:00,David Bowie,Lazarus,277400
2020-04-22 04:51:00,David Bowie,The Man Who Sold the World - 2015 Remaster,182106
2020-04-22 12:14:00,David Bowie,The Man Who Sold the World - 2015 Remaster,1645
2020-04-22 12:20:00,David Bowie,Young Americans - Single Version; 2002 Remaster,1840
2020-04-22 12:35:00,Norah Jones,How I Weep,244510
2020-04-23 14:16:00,Laura Branigan,Self Control,162580
2020-04-23 14:18:00,Laura Branigan,Self Control,73229
2020-04-23 14:24:00,Peter Schilling,Major Tom (Völlig losgelöst),340320
2020-04-23 14:28:00,Fine Young Cannibals,She Drives Me Crazy,48701
2020-04-23 14:28:00,Pet Shop Boys,West End Girls - 2001 Remaster,245360
2020-04-23 14:34:00,Pradeep Kumar,Life Of Ram - Telugu,364375
2020-04-23 14:35:00,Sid Sriram,Unkoodave Porakkanum (Brother’s Version),67879
2020-04-23 14:38:00,Sushin Shyam,Lagoon Chill,163421
2020-04-23 14:45:00,Sathyaprakash,Naan Pizhaippeno,361463
2020-04-23 14:46:00,Govind Vasantha,"Oohale - From ""Jaanu""",69391
2020-04-23 16:36:00,Y2K,Lalala,160626
2020-04-23 16:40:00,Hippie Sabotage,Trust Nobody,225021
2020-04-23 16:52:00,Dominic Fike,3 Nights,148698
2020-04-23 17:29:00,Dominic Fike,3 Nights,8460
2020-04-23 17:32:00,Powfu,death bed (coffee for your head) (feat. beabadoobee),173333
2020-04-23 17:35:00,Jack Stauber,Buttercup,208026
2020-04-23 17:38:00,Gaullin,Sweater Weather,171133
2020-04-23 17:40:00,Denzel Curry,RICKY,147866
2020-04-23 17:41:00,Lil Nas X,C7osure (You Like),60091
2020-04-23 18:15:00,George Michael,Careless Whisper,300106
2020-04-23 18:18:00,10cc,I'm Not In Love,157795
2020-04-23 18:23:00,Tears For Fears,Advice For The Young At Heart,290640
2020-04-23 18:24:00,Cutting Crew,I've Been In Love Before - Edit,65665
2020-04-23 18:25:00,Paul McCartney,No More Lonely Nights,96142
2020-04-24 02:12:00,Sepalot,Tocole,300493
2020-04-24 02:17:00,Sepalot,News for You,300840
2020-04-24 02:21:00,Sepalot,Feel Her Again,283560
2020-04-24 02:26:00,Sepalot,Baal on Drum Machine,293560
2020-04-24 02:31:00,Sepalot,Ride in Joy,267666
2020-04-24 02:35:00,Sepalot,4 Million Lies,270013
2020-04-24 02:36:00,Sepalot,Every Drop of Rain,36867
2020-04-24 08:12:00,Claude Debussy,La plus que lente,202320
2020-04-24 08:19:00,Claude Debussy,"Clair de Lune, L. 32",268000
2020-04-24 08:23:00,Claude Debussy,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,279160
2020-04-24 08:28:00,Claude Debussy,"Suite bergamasque, L. 75: 3. Clair de lune",294666
2020-04-24 08:32:00,Claude Debussy,Rêverie,233400
2020-04-24 08:34:00,Claude Debussy,Debussy : Suite bergamasque : III Clair de lune,125156
2020-04-24 10:32:00,Claude Debussy,Debussy : Suite bergamasque : III Clair de lune,34335
2020-04-24 10:36:00,The Killers,Fire In Bone,233373
2020-04-24 10:38:00,The Killers,Shadowplay,83376
2020-04-24 12:08:00,Makyo,Naga - Tribal Dub Remix,592
2020-04-24 16:30:00,Yiruma,River Flows In You,7426
2020-04-24 16:32:00,Makyo,Naga - Tribal Dub Remix,102517
2020-04-24 17:42:00,Yiruma,River Flows In You,188685
2020-04-24 17:46:00,Yiruma,Kiss The Rain,259911
2020-04-24 17:50:00,Yiruma,River Flows in You,218153
2020-04-24 17:54:00,Yiruma,May Be,239898
2020-04-24 17:58:00,Yiruma,Love Me,245406
2020-04-24 18:01:00,Yiruma,Reminiscent,191913
2020-04-24 18:04:00,Yiruma,When The Love Falls,197404
2020-04-24 18:08:00,Yiruma,Waltz in C Minor (Only for Piano),228150
2020-04-24 18:11:00,Yiruma,Far Away,201899
2020-04-24 18:16:00,Yiruma,Passing By,277134
2020-04-24 18:19:00,Yiruma,Nocturnal Mind,194411
2020-04-24 18:23:00,Yiruma,f l o w e r,233403
2020-04-24 18:26:00,Yiruma,Walking In The Forest,187172
2020-04-24 18:38:00,Yiruma,f r a m e d (Piano ver.),232875
2020-04-24 18:42:00,Yiruma,Autumn Finds Winter,241411
2020-04-24 18:45:00,Yiruma,s t e l l a,183396
2020-04-24 18:49:00,Kanye West,New Slaves,255970
2020-04-24 18:53:00,Yiruma,A Moonlight Song,214391
2020-04-24 18:56:00,Yiruma,Walking In The Forest (Piano ver.),188904
2020-04-24 19:01:00,Yiruma,Serenade in E,309906
2020-04-24 19:05:00,Yiruma,f r a m e d (String ver.),233413
2020-04-24 19:09:00,Yiruma,Picture Me ('f r a m e' ver.),196396
2020-04-24 19:13:00,Yiruma,River Flows In You ('f r a m e' ver.),239656
2020-04-24 19:18:00,Yiruma,Kiss The Rain ('f r a m e' ver.),302897
2020-04-24 19:22:00,Yiruma,Letter (Winter ver.),233422
2020-04-24 19:25:00,Yiruma,F L O W E R,233412
2020-04-24 19:32:00,Yiruma,Walking In The Forest,5576
2020-04-25 07:17:00,Shaan,Chand Sifarish,0
2020-04-25 07:21:00,Kailash Kher,Allah Ke Bande,246883
2020-04-25 07:21:00,Kailash Kher,Saiyyan,5401
2020-04-25 07:26:00,Kailash Kher,"Teri Deewani (From ""Kailasa"")",323520
2020-04-25 07:35:00,Javed Ali,Arziyan,519235
2020-04-25 07:42:00,Kailash Kher,Chak Lein De,3092
2020-04-25 07:42:00,Kailash Kher,Jay-Jaykara,30352
2020-04-25 07:42:00,Kailash Kher,"Ya Rabba (From ""Salaam-E-Ishq"")",418880
2020-04-25 07:50:00,Udit Narayan,Yun Hi Chala Chal,446986
2020-04-25 07:56:00,Kailash Kher,Jal Rahin Hain,5806
2020-04-25 07:56:00,A.R. Rahman,Aalaporaan Thamizhan,348373
2020-04-25 08:01:00,Kailash Kher,Mere Nishaan,300719
2020-04-25 08:07:00,Kailash Kher,Adiyogi (The Source of Yoga),393219
2020-04-25 08:13:00,Mithoon,Tere Naal Ishqa (feat. Kailash Kher),352343
2020-04-25 08:13:00,Kailash Kher,Kaun Hain Voh,28990
2020-04-25 08:18:00,Kailash Kher,Bam Lahiri,316986
2020-04-25 08:23:00,Kailash Kher,Aadiyogi,273576
2020-04-25 08:29:00,Kailash Kher,Kaisi Hai Ye Udaasi,365017
2020-04-25 08:34:00,Salim–Sulaiman,Dua,299173
2020-04-25 08:39:00,Vijay Prakash,Baaro Pailwaan,49149
2020-04-25 08:39:00,Ilaiyaraaja,Thaaimadiyil,303102
2020-04-25 08:49:00,Salim–Sulaiman,Bismillah,585093
2020-04-25 08:54:00,Kailash Kher,Tujhe Main Pyar Karu,307478
2020-04-25 09:00:00,Kailash Kher,Tere Naina,389933
2020-04-25 09:01:00,Kailash Kher,Nee Choopula,58809
2020-04-25 09:02:00,Shaan,Fanaa For You (Chand Sifarish Club Mix),28767
2020-04-25 09:03:00,Amitabh Bachchan,Karpurgauram,85500
2020-04-25 09:04:00,Kailash Kher,S.I.D.H.U.,15833
2020-04-25 09:04:00,Kailash Kher,"Vachaadayyo Saami (From ""Bharat Ane Nenu"")",43849
2020-04-25 09:09:00,Kailash Kher,Pandagala,291060
2020-04-25 09:14:00,Nikhita Srivalli,Yeda Poinado,305255
2020-04-25 09:16:00,Udit Narayan,Ab Tumhare Hawale Watan (Part - 1),144215
2020-04-25 09:17:00,Sukhwinder Singh,Fatak,30490
2020-04-25 09:18:00,A.R. Rahman,Mangal Mangal,1980
2020-04-25 09:18:00,Kailash Kher,Dum Laga Ke Haisha,86130
2020-04-25 09:23:00,Kailash Kher,Mumma,270863
2020-04-25 09:29:00,Vijay Yesudas,"Rangu Rangamma (From ""Bheema"")",364973
2020-04-25 09:33:00,Kailash Kher,Sanu Ik Pal/ Tere Bina,257304
2020-04-25 11:10:00,Travis Scott,STARGAZING,270714
2020-04-25 11:11:00,Travis Scott,CAROUSEL,72430
2020-04-25 11:11:00,Travis Scott,ASTROTHUNDER,7765
2020-04-25 13:30:00,Kailash Kher,"Vachaadayyo Saami (From ""Bharat Ane Nenu"")",29240
2020-04-25 13:35:00,Armaan Malik,Anaganaganaga,12689
2020-04-25 13:35:00,Nikhita Srivalli,Yeda Poinado,305255
2020-04-25 13:39:00,Kala Bhairava,Peniviti,211631
2020-04-26 16:36:00,Prateek Kuhad,Tum Jab Paas,6784
2020-04-26 16:36:00,Mithoon,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",374205
2020-04-26 19:56:00,Kailash Kher,Allah Ke Bande,246883
2020-04-26 20:01:00,Kailash Kher,Saiyyan,343906
2020-04-26 20:07:00,Kailash Kher,"Teri Deewani (From ""Kailasa"")",323520
2020-04-26 20:09:00,Javed Ali,Arziyan,88501
2020-04-27 04:51:00,Drake,Passionfruit,285484
2020-04-27 04:54:00,Frank Ocean,Pink + White,184516
2020-04-27 04:54:00,Miguel,waves - Tame Impala Remix,19529
2020-04-27 07:20:00,Cheb i Sabbah,Kese Kese,371506
2020-04-27 07:27:00,Anoushka Shankar,Beloved,425133
2020-04-27 07:37:00,Nusrat Fateh Ali Khan,Nothing Without You,28426
2020-04-27 09:07:00,Ali Haider,Purani Jeans,11096
2020-04-27 09:07:00,Cheb i Sabbah,Kese Kese,371506
2020-04-27 09:07:00,Cheb i Sabbah,Kese Kese,10542
2020-04-27 09:10:00,Cheb i Sabbah,Qalanderi,170665
2020-04-27 11:04:00,Cheb i Sabbah,Kese Kese,371506
2020-04-27 11:09:00,Ali Haider,Purani Jeans,304453
2020-04-27 11:13:00,Professor Kliq,Pangea,268460
2020-04-27 11:29:00,Chicago,If You Leave Me Now,178180
2020-04-27 11:58:00,Cheb i Sabbah,Kese Kese,5673
2020-04-27 11:58:00,Cheb i Sabbah,Kese Kese,168
2020-04-27 12:04:00,Karsh Kale,Anja,369932
2020-04-27 12:10:00,Cheb i Sabbah,Kese Kese,371506
2020-04-27 12:18:00,Bombay Dub Orchestra,Songs from the Seven Towers,478826
2020-04-27 12:24:00,Dead Can Dance,The Carnival Is Over,342600
2020-04-27 12:28:00,Steve Gold,Stoned on Shiva,260906
2020-04-27 12:32:00,The Spy From Cairo,Ramadan Dub,281481
2020-04-27 12:39:00,MC YOGI,Shanti (Peace Out),419280
2020-04-27 12:45:00,Ali Akbar Khan,Guru Bandana (Prayer),336333
2020-04-27 12:51:00,Yaima,Gajumaru,345574
2020-04-27 12:55:00,Nusrat Fateh Ali Khan,Mustt Mustt - Massive Attack Remix,267400
2020-04-27 12:59:00,Anoushka Shankar,Beloved - Thievery Corporation Remix,270853
2020-04-27 13:05:00,Desert Dwellers,Wandering Sadhu,341608
2020-04-27 13:11:00,Talvin Singh,River,355866
2020-04-27 13:16:00,The Polish Ambassador,Sri Gurvastakam,349580
2020-04-27 13:27:00,Shpongle,Once Upon a Sea of Blissful Awareness - Remastered,447933
2020-04-27 13:35:00,Ott,The Queen of All Everything,472400
2020-04-27 13:42:00,Rising Appalachia,Novels of Acquaintance,388253
2020-04-27 13:48:00,Ali Farka Touré,Ruby,355840
2020-04-27 13:54:00,Midival Punditz,Chandini Chowk,374840
2020-04-27 13:56:00,Thievery Corporation,Saudade,128613
2020-04-27 13:57:00,Nusrat Fateh Ali Khan,Nothing Without You,76696
2020-04-27 14:18:00,Hariprasad Chaurasia,Raga Jhinjhoti in Rupak Tal (7 beats) and Tintal (16 beats),1269493
2020-04-27 14:22:00,Bombay Dub Orchestra,Mumtaz,251692
2020-04-27 14:39:00,DJ Drez,Yearning,293266
2020-04-27 14:44:00,MC YOGI,Rock On Hanuman Omstrumental,318250
2020-04-27 14:50:00,Prem Joshua,Dakini (Aram Ram's Monsoon Remix),364853
2020-04-27 15:06:00,Tabla Beat Science,Magnetic,357202
2020-04-27 15:27:00,Tabla Beat Science,Magnetic,106156
2020-04-27 15:32:00,Govinda,Higher and Higher,303749
2020-04-27 15:37:00,Thievery Corporation,Lebanese Blonde,288826
2020-04-27 15:43:00,Bombay Dub Orchestra,Strange Constellations,340373
2020-04-27 15:49:00,Laya Project,Tapatam,358000
2020-04-27 15:53:00,Tinariwen,Tenere Taqhim Tossam,253453
2020-04-27 15:58:00,Midival Punditz,Night,355853
2020-04-27 16:02:00,DJ Drez,Nectar Drop,240973
2020-04-27 16:05:00,Sheila Chandra,Om Namaha Shiva,176400
2020-04-27 16:11:00,Prem Joshua,Ramana,380212
2020-04-27 16:15:00,Nickodemus,Endangered Species,209840
2020-04-27 16:21:00,Nitin Sawhney,Homelands,362266
2020-04-27 16:30:00,Maneesh de Moor,Silent Ganges,562906
2020-04-27 16:38:00,Masood Ali Khan,Bhakti Gita,497200
2020-04-27 16:42:00,Anoushka Shankar,Naked,256946
2020-04-27 17:22:00,Ali Akbar Khan,Raga Sindhi Bhairavi: Teental (16 beats),2276400
2020-04-27 17:37:00,Rising Appalachia,"You and I Are Falling, You and I Are Free",269559
2020-04-27 17:51:00,Kailash Kher,"Teri Deewani (From ""Kailasa"")",323520
2020-04-27 17:52:00,Javed Ali,Arziyan,40926
2020-04-28 01:32:00,Tinariwen,Toumast Tincha,259919
2020-04-28 01:38:00,Cheb i Sabbah,Kese Kese,371506
2020-04-28 01:41:00,Thievery Corporation,Décollage (feat. Lou Lou Ghelichkhani),203890
2020-04-28 01:46:00,Nitin Sawhney,Sunset,285346
2020-04-28 01:46:00,Nusrat Fateh Ali Khan,Nothing Without You,33630
2020-04-28 01:51:00,Nitin Sawhney,Sunset,285346
2020-04-28 01:51:00,DJ Drez,Yearning,9144
2020-04-28 01:51:00,Nusrat Fateh Ali Khan,Nothing Without You,9621
2020-04-28 01:57:00,Cheb i Sabbah,Kese Kese,349867
2020-04-28 02:09:00,Ott,The Queen of All Everything,472400
2020-04-28 02:15:00,Ali Farka Touré,Ruby,355840
2020-04-28 02:16:00,Mercan Dede,800,51540
2020-04-28 02:20:00,Benjy Wertheimer,Tabla Breath,231677
2020-04-28 14:24:00,Benjy Wertheimer,Tabla Breath,94989
2020-04-28 14:25:00,Thievery Corporation,Saudade,68128
2020-04-28 14:31:00,Cheb i Sabbah,Kese Kese,371506
2020-04-28 14:38:00,Zakir Hussain,Making Music,393521
2020-04-28 17:59:00,Zakir Hussain,Making Music,355945
2020-04-28 18:02:00,Anoushka Shankar,Flight,217866
2020-04-28 18:08:00,Prem Joshua,Dakini (Aram Ram's Monsoon Remix),364853
2020-04-28 18:16:00,Niyaz,Iman,443853
2020-04-28 18:20:00,Chinmaya Dunster,Ha-Tha (Sun Meets Moon),240040
2020-04-28 18:25:00,Thievery Corporation,Amerimacka featuring Notch,341506
2020-04-28 18:39:00,Bombay Dub Orchestra,Mumtaz,216854
2020-04-29 00:47:00,Bombay Dub Orchestra,Mumtaz,35011
2020-04-29 00:51:00,Anoushka Shankar,Naked,256946
2020-04-29 00:55:00,Steve Gold,Stoned on Shiva,260906
2020-04-29 00:57:00,Thievery Corporation,Saudade,128613
2020-04-29 00:59:00,Jane Winther,Lokah Samastah Sukhino Bhavantu,94156
2020-04-29 01:02:00,Benjamin Martins,Hypnosis,30386
2020-04-29 01:15:00,The Honest Guys,Guided Meditation: Deep Relaxation,726198
2020-04-29 01:15:00,Erica Rayner-Horn,Guided Meditation II - Relaxing Releasing Tension in Body & Mind,5559
2020-04-29 01:27:00,Kailash Kher,Allah Ke Bande,120640
2020-04-29 09:26:00,The Doors,The End,200613
2020-04-29 17:53:00,Hanita Bhambri,Dive,160258
2020-04-29 17:56:00,Hanita Bhambri,Be Patient,197844
2020-04-29 18:00:00,Tajdar Junaid,Ekta Golpo (feat. Satyaki Banerjee & Anusheh Anadil),220083
2020-04-29 18:03:00,The F16s,Boudoir,197802
2020-04-29 18:05:00,Parvaaz,Ab Ki Yeh Subah,97271
2020-04-29 18:05:00,Hanita Bhambri,Nothing for Our Own,21335
2020-04-30 01:40:00,Kishore Kumar,Pyar Hamen Kis Mod Pe - Satte Pe Satta / Soundtrack Version,393253
2020-04-30 01:44:00,Ghulam Ali,Humko Kisike Gham Ne Maara,189156
2020-04-30 01:44:00,Mukesh,Kabhi Kabhi Mere Dil Mein - Duet,8844
2020-04-30 02:04:00,Singers of the Art of Living,Bhavanyastakam,620040
2020-04-30 02:10:00,Ali Akbar Khan,Guru Bandana (Prayer),336333
2020-04-30 02:10:00,Jai Uttal,Gopala Lullaby,47602
2020-04-30 09:50:00,Cheb i Sabbah,Qalanderi,429720
2020-04-30 09:56:00,Cheb i Sabbah,Morey Pya Bassey,382786
2020-04-30 10:02:00,Cheb i Sabbah,Raja Vedalu,323093
2020-04-30 10:06:00,Cheb i Sabbah,Toura Toura - The Nav Deep Remix,279066
2020-04-30 10:12:00,Cheb i Sabbah,Alkher Illa Doffor - Bassnectar Remix,353360
2020-04-30 10:19:00,Cheb i Sabbah,Ganga Dev,443586
2020-04-30 10:22:00,Cheb i Sabbah,Jai Bhavani,189281
2020-04-30 17:33:00,Cheb i Sabbah,Jai Bhavani,287865
2020-04-30 17:40:00,Cheb i Sabbah,Tum Bin Shyam,415360
2020-04-30 17:46:00,Cheb i Sabbah,Koi Bole Ram Ram,394760
2020-04-30 17:53:00,Cheb i Sabbah,Kinna Sohna,406173
2020-04-30 18:03:00,Cheb i Sabbah,Haun Vaari Haun Varaney,601106
2020-04-30 18:19:00,Cheb i Sabbah,Aaye Bhairav Bholanath,135293
2020-05-01 12:03:00,Cheb i Sabbah,Aaye Bhairav Bholanath,350939
2020-05-01 12:11:00,Cheb i Sabbah,Devotion,492080
2020-05-01 12:14:00,Cheb i Sabbah,Sadats - Les Filles De Marrakech Remix,202544
2020-05-01 12:14:00,Cheb i Sabbah,Alkher Illa Doffor - Bassnectar Remix,12166
2020-05-01 12:24:00,Cheb i Sabbah,Haun Vaari Haun Varaney,601106
2020-05-01 12:30:00,Cheb i Sabbah,Kese Kese,371506
2020-05-01 12:34:00,Kanye West,Flashing Lights,210550
2020-05-01 17:48:00,Kanye West,Flashing Lights,28427
2020-05-01 17:52:00,Norah Jones,Tryin' To Keep It Together,239920
2020-05-01 17:53:00,Kodaline,Saving Grace,60230
2020-05-02 02:13:00,Vitamin C,Graduation (Friends Forever),340613
2020-05-02 02:16:00,Passenger,London in the Spring,177828
2020-05-02 02:18:00,Passenger,The Way That I Love You,159802
2020-05-02 02:30:00,Khalid,Eleven (feat. Summer Walker),130275
2020-05-02 02:38:00,Khalid,Eleven (feat. Summer Walker),75982
2020-05-02 02:41:00,Jennifer Love Hewitt,Cool with You,195400
2020-05-02 02:45:00,Jewel,Who Will Save Your Soul,239293
2020-05-02 02:48:00,Sixpence None The Richer,Kiss Me,208680
2020-05-02 02:52:00,Sarah McLachlan,Building a Mystery,247306
2020-05-02 02:58:00,All Saints,Never Ever,387573
2020-05-02 02:59:00,The Corrs,Runaway,25090
2020-05-02 02:59:00,Kanye West,Flashing Lights,2722
2020-05-02 03:01:00,Kanye West,Flashing Lights,2067
2020-05-02 03:01:00,Cheb i Sabbah,Haun Vaari Haun Varaney,101495
2020-05-02 03:07:00,Ali Haider,Purani Jeans,10434
2020-05-02 03:07:00,Cheb i Sabbah,Kese Kese,371506
2020-05-02 03:11:00,Queen,The Show Must Go On,1311
