id,date,source,text,jpgURL,name,stage,rating,prediction,isDog,retweetCount,favoriteCount
788908386943430656,2016-10-20,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af ",https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,Lucy,None,11,remote_control,Maybe,12702,27827
788765914992902144,2016-10-19,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly ,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,Butter,None,12,cocker_spaniel,Maybe,10506,27755
788412144018661376,2016-10-18,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af ,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,Dexter,None,11,golden_retriever,Yes,5364,15773
788178268662984705,2016-10-18,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af ,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,None,None,13,Samoyed,Maybe,2134,7333
788150585577050112,2016-10-17,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats ,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,Leo,None,13,chow,Yes,1309,6215
788039637453406209,2016-10-17,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both ,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,None,None,12,beach_wagon,No,1349,6222
787810552592695296,2016-10-17,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent ,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,Frank,None,11,pug,Yes,3101,8774
787717603741622272,2016-10-16,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere ,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,Tonks,puppo,13,German_shepherd,Yes,2826,10412
787397959788929025,2016-10-15,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug ,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,Moose,None,11,Chihuahua,Yes,2889,11045
787322443945877504,2016-10-15,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 ,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,Lincoln,None,10,seat_belt,Maybe,1770,7889
786963064373534720,2016-10-14,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire ,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,Rory,None,12,golden_retriever,Yes,8111,27001
786709082849828864,2016-10-13,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 ",https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,Logan,None,15,Pomeranian,Maybe,6217,18500
786664955043049472,2016-10-13,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 ",https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,None,None,12,Leonberg,Yes,2601,10744
786595970293370880,2016-10-13,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho ,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,Dale,None,11,Pembroke,Yes,3168,9565
786363235746385920,2016-10-13,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af ,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,Rizzo,doggo,13,golden_retriever,Yes,3566,11034
786233965241827333,2016-10-12,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution ,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,Mattie,None,11,Labrador_retriever,Yes,4825,15465
785927819176054784,2016-10-11,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop ,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,Lucy,None,12,teddy,Maybe,3239,11540
785872687017132033,2016-10-11,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his ,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,Rusty,None,12,Great_Pyrenees,Yes,1844,6786
785639753186217984,2016-10-11,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously ,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,Pinot,doggo,10,porcupine,No,2269,7950
785533386513321988,2016-10-10,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af ,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,Dallas,None,11,miniature_pinscher,Yes,2030,9237
785264754247995392,2016-10-09,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc ,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,Doc,None,12,teddy,Maybe,1666,7350
785170936622350336,2016-10-09,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 ,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,Hero,None,11,seat_belt,Maybe,4910,12186
784826020293709826,2016-10-08,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft ,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,Rusty,None,13,chow,Maybe,3301,10236
784517518371221505,2016-10-07,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day ,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,Frankie,None,11,malamute,Yes,2580,9086
784431430411685888,2016-10-07,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 ,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,Stormy,None,12,miniature_poodle,Yes,1289,5770
783839966405230592,2016-10-06,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 ,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,Riley,None,13,quilt,No,10936,30412
783821107061198850,2016-10-06,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af ,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,Mairi,None,12,Lakeland_terrier,Yes,2002,7449
783695101801398276,2016-10-05,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free ,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,Loomis,None,12,chow,Yes,3268,10597
783466772167098368,2016-10-05,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,Finn,None,11,Chihuahua,Yes,2281,8565
783391753726550016,2016-10-04,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well ,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,Godi,None,13,Norwegian_elkhound,Yes,5559,17093
783334639985389568,2016-10-04,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave ,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Dave,None,12,Cardigan,Yes,11854,29502
782969140009107456,2016-10-03,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable ,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,Cali,None,12,seat_belt,Maybe,7486,24415
782747134529531904,2016-10-03,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back ,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,Deacon,doggo,11,golden_retriever,Yes,1432,7563
782722598790725632,2016-10-02,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine ",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Penny,None,10,Irish_setter,Maybe,5471,17465
782598640137187329,2016-10-02,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 ,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,Timmy,None,11,malamute,Yes,1896,7890
782305867769217024,2016-10-01,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes ,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,Sampson,doggo,12,briard,Yes,5643,16850
781955203444699136,2016-09-30,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately ,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,Chipson,None,11,pool_table,No,3416,11254
781661882474196992,2016-09-30,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road ,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,None,None,5,Pembroke,Yes,2757,10547
781251288990355457,2016-09-28,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well ,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,Oakley,None,11,Mexican_hairless,Maybe,2106,8534
781163403222056960,2016-09-28,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution ",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,None,None,10,Shetland_sheepdog,Yes,2775,9917
780931614150983680,2016-09-28,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend ,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,None,puppo,13,padlock,No,7415,21868
780858289093574656,2016-09-27,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first ",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,Dash,None,10,Chesapeake_Bay_retriever,Yes,2039,7258
780800785462489090,2016-09-27,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet ,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,Koda,None,11,Siberian_husky,Yes,1319,5548
780601303617732608,2016-09-27,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately ,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Hercules,None,12,Saint_Bernard,Yes,3388,12242
780543529827336192,2016-09-26,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well ,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,None,None,12,golden_retriever,Yes,1762,6374
780459368902959104,2016-09-26,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af ",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,Bear,None,11,Great_Dane,Yes,1091,5351
779834332596887552,2016-09-25,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af ,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,Scout,None,11,golden_retriever,Yes,7135,19103
779377524342161408,2016-09-23,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket ,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,None,pupper,12,sundial,No,3147,8888
779056095788752897,2016-09-22,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare ,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,None,None,13,Chihuahua,Yes,4591,14899
778990705243029504,2016-09-22,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af ,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,Jay,None,11,cocker_spaniel,Yes,7285,20176
778748913645780993,2016-09-22,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly ",https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,Mya,None,11,Staffordshire_bullterrier,Yes,1326,6956
778650543019483137,2016-09-21,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 ",https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,Strider,None,10,German_shepherd,Yes,1523,5828
778624900596654080,2016-09-21,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with ,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,Penny,None,11,Airedale,Yes,1018,4680
778408200802557953,2016-09-21,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 ,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,None,None,14,Pembroke,Yes,4374,13737
778383385161035776,2016-09-21,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet ,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,Nala,None,13,collie,Yes,1115,5898
778286810187399168,2016-09-20,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort ,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,Stanley,None,11,Boston_bull,Maybe,3335,10464
778039087836069888,2016-09-20,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff ,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,None,pupper,12,German_shepherd,Yes,2676,8583
778027034220126208,2016-09-20,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back ,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,Sophie,pupper,15,clumber,Yes,1633,6612
777885040357281792,2016-09-19,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,Wesley,None,3,Afghan_hound,Yes,1646,6392
777684233540206592,2016-09-19,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,None,None,12,cocker_spaniel,Yes,2969,11322
777621514455814149,2016-09-18,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,Derek,None,12,chow,Yes,2527,8815
777189768882946048,2016-09-17,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,Jeffrey,None,12,Chihuahua,Maybe,4348,14395
776813020089548800,2016-09-16,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,Solomon,None,12,toy_poodle,Yes,1221,4926
776477788987613185,2016-09-15,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,Huck,pupper,11,Labrador_retriever,Maybe,2810,8898
776218204058357768,2016-09-15,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,None,floofer,13,Samoyed,Yes,16028,30140
776201521193218049,2016-09-14,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,O,None,10,Rottweiler,Yes,2537,9696
776113305656188928,2016-09-14,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,Sampson,pupper,11,mousetrap,No,4401,11859
776088319444877312,2016-09-14,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,None,None,10,web_site,Maybe,153,1854
775842724423557120,2016-09-13,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,Blue,None,12,chow,Maybe,2680,11804
775733305207554048,2016-09-13,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,Anakin,doggo,11,long-horned_beetle,No,4023,13970
775729183532220416,2016-09-13,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,None,None,13,web_site,No,4643,13089
775364825476165632,2016-09-12,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,Finley,doggo,11,beagle,Yes,2999,7452
775085132600442880,2016-09-11,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him ,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,Tucker,None,13,chow,Yes,4786,15665
774757898236878852,2016-09-10,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,Finley,None,12,toy_poodle,Yes,1802,8669
774639387460112384,2016-09-10,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,Sprinkles,None,10,Walker_hound,Yes,1752,6776
774314403806253056,2016-09-09,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,None,None,14,Eskimo_dog,Yes,5582,21943
773985732834758656,2016-09-08,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,Winnie,pupper,11,giant_panda,Maybe,3905,10808
773922284943896577,2016-09-08,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,Heinrich,None,12,Pomeranian,Yes,1763,6443
773704687002451968,2016-09-08,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,Loki,None,12,silky_terrier,Yes,1644,6657
773547596996571136,2016-09-07,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Chelsea,pupper,11,Norwegian_elkhound,Yes,6229,22259
773308824254029826,2016-09-06,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,Bungalo,None,12,shopping_cart,Maybe,7535,23474
773247561583001600,2016-09-06,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,Chip,None,10,seat_belt,Maybe,3280,9524
773191612633579521,2016-09-06,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,Grey,None,12,Blenheim_spaniel,Yes,4173,10059
772877495989305348,2016-09-05,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 ,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,None,None,11,tabby,Maybe,3912,8629
772826264096874500,2016-09-05,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 ",https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,Roosevelt,None,11,basset,Yes,2367,8120
772193107915964416,2016-09-03,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,Willem,pupper,12,Pembroke,Yes,1402,6089
772152991789019136,2016-09-03,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,None,None,10,golden_retriever,Yes,1140,3829
772117678702071809,2016-09-03,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,Jack,None,12,Labrador_retriever,Yes,747,3802
772114945936949249,2016-09-03,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,Finn,None,10,Chihuahua,Yes,471,2747
772102971039580160,2016-09-03,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af ,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,Penny,None,11,Pembroke,Yes,949,4026
771770456517009408,2016-09-02,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,Davey,None,11,papillon,Yes,3413,12078
771500966810099713,2016-09-02,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back ,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,Dakota,None,12,Labrador_retriever,Maybe,2631,8312
771380798096281600,2016-09-01,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,Fizz,None,11,collie,Yes,5127,10537
771136648247640064,2016-09-01,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 ,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,Dixie,None,11,bathtub,Maybe,2951,9202
771102124360998913,2016-08-31,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,Charlie,None,12,Labrador_retriever,Yes,1453,6265
771014301343748096,2016-08-31,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy ,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,None,None,7,meerkat,No,1671,6918
770787852854652928,2016-08-31,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,Winston,None,10,Bernese_mountain_dog,Yes,1209,4952
770772759874076672,2016-08-30,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,Sebastian,None,11,chow,Yes,1426,5198
770414278348247044,2016-08-30,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution ,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,Al,None,11,maillot,Maybe,2116,6362
770293558247038976,2016-08-29,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 ,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,Jackson,None,10,Italian_greyhound,Yes,1492,6277
770069151037685760,2016-08-29,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,Carbon,None,10,Boston_bull,Yes,2314,7639
769940425801170949,2016-08-28,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob ,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,Klein,None,12,miniature_pinscher,Yes,9643,31527
769695466921623552,2016-08-28,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,Titan,None,13,pug,Maybe,1695,6444
769212283578875904,2016-08-26,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon ,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,DonDon,None,12,golden_retriever,Yes,1737,5423
768970937022709760,2016-08-26,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist ,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,Kirby,None,12,Pomeranian,Maybe,6565,14427
768855141948723200,2016-08-25,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 ,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,Jesse,None,11,chow,Yes,895,4224
768609597686943744,2016-08-25,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet ,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,Lou,None,10,basenji,Yes,1213,4144
768596291618299904,2016-08-24,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 ,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,Oakley,None,12,Great_Pyrenees,Yes,1290,5063
768473857036525572,2016-08-24,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset ,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,Chevy,None,11,Labrador_retriever,Yes,3456,13696
768193404517830656,2016-08-23,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 ,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,Gerald,doggo,8,lion,No,3565,10917
767884188863397888,2016-08-23,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 ,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,Tito,None,10,coral_reef,No,1391,4764
